ID,Case Number,Date,Primary Type,Description,Location Description,Arrest,Domestic,District,Ward,Year,Updated On,Latitude,Longitude
12342037,JE201505,4/16/2021 19:09,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,TRUE,FALSE,6,6,2021,4/23/2021 16:51,41.75404267,-87.60772823
12131013,JD326870,8/10/2020 4:30,BURGLARY,UNLAWFUL ENTRY,GROCERY FOOD STORE,TRUE,FALSE,18,2,2020,8/17/2020 15:50,41.9038923,-87.63185836
12132091,JD327320,8/10/2020 14:05,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,4,10,2020,8/17/2020 15:50,41.70778663,-87.58494565
12015298,JD192706,3/22/2020 9:30,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,11,28,2020,3/29/2020 15:45,41.88197236,-87.73167718
12131252,JD326781,8/10/2020 3:00,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,12,28,2020,8/17/2020 15:50,41.86562907,-87.6663571
12016996,JD192982,3/22/2020 23:14,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,10,24,2020,3/29/2020 15:45,41.86440048,-87.72069253
12243547,JD457358,12/12/2020 14:12,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,11,24,2020,12/19/2020 15:48,41.86824263,-87.70398028
12342348,JE201896,4/16/2021 9:30,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,FALSE,FALSE,7,15,2021,4/23/2021 16:51,41.79362203,-87.66774958
12342464,JE201028,4/16/2021 0:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2,4,2021,4/23/2021 16:51,41.82220151,-87.60065993
12243891,JD456832,12/12/2020 6:20,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,10,24,2020,12/19/2020 15:48,41.85616592,-87.7188183
12133771,JD330077,8/10/2020 3:10,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,18,42,2020,8/17/2020 15:50,41.89166018,-87.62854717
12134182,JD328756,8/10/2020 1:30,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,18,42,2020,8/17/2020 15:50,41.89272205,-87.62539892
12132283,JD327733,8/10/2020 19:07,ROBBERY,ARMED - HANDGUN,PAWN SHOP,FALSE,FALSE,8,22,2020,8/17/2020 15:50,41.81027522,-87.7432245
12341677,JE201033,4/16/2021 11:42,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,24,49,2021,4/23/2021 16:51,42.01939924,-87.67504949
12132706,JD329082,8/10/2020 1:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,TRUE,9,12,2020,8/17/2020 15:50,41.82200702,-87.68810721
12132145,JD328227,8/10/2020 14:00,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,11,28,2020,8/17/2020 15:50,41.88071535,-87.72643416
12018457,JD196013,1/16/2020 0:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,3,20,2020,3/29/2020 15:43,41.77939229,-87.60955801
12018277,JD195822,2/26/2020 0:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,24,49,2020,3/29/2020 15:43,42.00907217,-87.66873524
12131289,JD327372,8/10/2020 12:45,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,FALSE,FALSE,11,28,2020,8/17/2020 15:50,41.88057525,-87.73846903
12131044,JD327026,8/10/2020 1:10,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,18,42,2020,8/17/2020 15:50,41.89283753,-87.62811186
12444870,JE327772,8/5/2021 23:40,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,TRUE,16,38,2021,8/12/2021 17:02,41.94197931,-87.83197316
13026359,JG204303,3/30/2023 7:36,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,FALSE,FALSE,6,8,2023,4/6/2023 17:05,41.74666712,-87.60141679
12131672,JD327834,8/10/2020 23:07,ASSAULT,SIMPLE,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,10,12,2020,8/17/2020 15:50,41.85552494,-87.6978538
12016797,JD193773,3/22/2020 14:13,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,20,40,2020,3/29/2020 15:45,41.97765618,-87.69722944
12015835,JD193277,3/22/2020 14:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,12,2,2020,3/29/2020 15:45,41.90134838,-87.6783168
12015546,JD192972,3/22/2020 22:25,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,9,11,2020,3/29/2020 15:45,41.80980337,-87.64556634
12243245,JD456881,12/12/2020 8:17,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,24,49,2020,12/19/2020 15:48,42.00691905,-87.67798921
12016450,JD192531,3/22/2020 7:45,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,4,10,2020,3/29/2020 15:45,41.73487956,-87.55414109
12015425,JD192809,3/22/2020 16:30,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,24,48,2020,3/29/2020 15:45,41.99007111,-87.65740481
12243989,JD457872,12/12/2020 14:50,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,FALSE,FALSE,15,28,2020,12/19/2020 15:48,41.88573313,-87.74621406
12341549,JE200903,4/16/2021 8:30,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,20,48,2021,4/23/2021 16:51,41.98271769,-87.66131873
13025927,JG204178,3/30/2023 1:07,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,8,14,2023,4/6/2023 17:05,41.79528177,-87.70769073
12015048,JD192424,3/22/2020 0:51,ROBBERY,STRONG ARM - NO WEAPON,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,8,18,2020,3/29/2020 15:45,41.7639352,-87.69056608
13025929,JG204165,3/30/2023 0:32,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,8,23,2023,4/6/2023 17:05,41.78511489,-87.72416492
13026317,JG204301,3/30/2023 6:30,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,12,27,2023,4/6/2023 17:05,41.88594491,-87.65887076
12015486,JD192935,3/22/2020 20:38,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,FALSE,11,28,2020,3/29/2020 15:45,41.87198855,-87.69454049
13026622,JG204849,3/30/2023 13:15,ARSON,BY FIRE,ALLEY,FALSE,FALSE,10,24,2023,4/6/2023 17:05,41.85155819,-87.723946
12134333,JD330824,8/10/2020 0:00,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,FALSE,FALSE,18,2,2020,8/17/2020 15:50,41.90274102,-87.6284841
12015165,JD192568,3/22/2020 10:00,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,8,15,2020,3/29/2020 15:45,41.79140698,-87.68641198
12015455,JD192843,3/22/2020 17:40,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,14,1,2020,3/29/2020 15:45,41.92479751,-87.6982876
13025964,JG204184,3/30/2023 0:05,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,16,38,2023,4/6/2023 17:05,41.94951684,-87.76799071
12132265,JD328382,8/10/2020 2:00,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,18,42,2020,8/17/2020 15:50,41.89336273,-87.64136506
13026338,JG204675,3/30/2023 10:30,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,22,19,2023,4/6/2023 17:05,41.70604316,-87.67301529
12131576,JD327707,8/10/2020 20:35,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,SIDEWALK,FALSE,FALSE,18,42,2020,8/17/2020 15:50,41.88914692,-87.63581351
12130895,JD326786,8/10/2020 4:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2,3,2020,8/17/2020 15:50,41.79844423,-87.61718094
12541095,JE445356,11/14/2021 20:30,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,FALSE,FALSE,16,45,2021,11/21/2021 15:48,41.96967637,-87.77709016
12243337,JD457023,12/12/2020 6:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,25,36,2020,12/19/2020 15:48,41.91815312,-87.78039641
12015389,JD192682,3/22/2020 13:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,3,5,2020,3/29/2020 15:45,41.76806982,-87.56730628
12131553,JD327739,8/10/2020 21:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,6,6,2020,8/17/2020 15:50,41.75538571,-87.64172035
12243783,JD457558,12/12/2020 21:20,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,19,46,2020,12/19/2020 15:48,41.96915943,-87.64983762
12130865,JD326768,8/10/2020 2:22,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,TRUE,FALSE,11,27,2020,8/17/2020 15:50,41.89812868,-87.72250068
12015332,JD192690,3/22/2020 10:00,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,7,20,2020,3/29/2020 15:45,41.77997505,-87.63093738
12016962,JD193760,3/22/2020 19:00,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,7,6,2020,3/29/2020 15:45,41.76445231,-87.63708145
12015621,JD192728,3/22/2020 14:25,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,11,37,2020,3/29/2020 15:45,41.89978695,-87.72990846
12541124,JE445420,11/14/2021 22:46,ROBBERY,ARMED - HANDGUN,VEHICLE NON-COMMERCIAL,FALSE,FALSE,12,25,2021,11/21/2021 15:48,41.85588686,-87.67203414
12131426,JD327583,8/10/2020 18:10,PUBLIC PEACE VIOLATION,OTHER VIOLATION,POLICE FACILITY / VEHICLE PARKING LOT,TRUE,FALSE,11,24,2020,8/17/2020 15:50,41.87369942,-87.70470516
12015362,JD192789,3/22/2020 16:36,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,4,8,2020,3/29/2020 15:45,41.72707724,-87.57668807
12243087,JD456762,12/12/2020 2:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,4,7,2020,12/19/2020 15:48,41.75738067,-87.55301501
13026657,JG205185,3/30/2023 19:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,5,34,2023,4/6/2023 17:05,41.69067691,-87.63077467
12243365,JD457094,12/12/2020 12:34,ROBBERY,ARMED - HANDGUN,ALLEY,FALSE,FALSE,14,33,2020,12/19/2020 15:48,41.93212776,-87.6934226
12243704,JD457491,12/12/2020 19:31,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,1,42,2020,12/19/2020 15:48,41.88590199,-87.63245549
12131157,JD327202,8/10/2020 12:28,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,18,2,2020,8/17/2020 15:50,41.90893346,-87.64822112
13029244,JG208311,3/30/2023 10:00,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,20,40,2023,4/6/2023 17:05,41.97226705,-87.69091016
12133593,JD328774,8/10/2020 0:08,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,FALSE,FALSE,18,42,2020,8/17/2020 15:50,41.8951409,-87.62425563
13026412,JG204617,3/30/2023 11:40,THEFT,OVER $500,APARTMENT,FALSE,FALSE,2,4,2023,4/6/2023 17:05,41.81221712,-87.59539981
12243575,JD457479,12/12/2020 9:45,DECEPTIVE PRACTICE,IMPERSONATION,APARTMENT,FALSE,FALSE,3,7,2020,12/19/2020 15:48,41.76330531,-87.55987085
12131649,JD326957,8/10/2020 6:30,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,FALSE,FALSE,2,3,2020,8/17/2020 15:50,41.80317932,-87.62267743
12243615,JD457496,12/12/2020 14:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,5,34,2020,12/19/2020 15:48,41.68119008,-87.63850323
12015547,JD192958,3/22/2020 20:25,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,11,27,2020,3/29/2020 15:45,41.87927875,-87.69381794
13026703,JG205026,3/30/2023 17:07,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,7,16,2023,4/6/2023 17:05,41.78728256,-87.66441238
12017802,JD195341,3/22/2020 12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,6,17,2020,3/29/2020 15:45,41.74842498,-87.62575156
13027056,JG205536,3/30/2023 20:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,22,19,2023,4/6/2023 17:05,41.69531233,-87.66109684
13026318,JG204629,3/30/2023 10:50,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,1,42,2023,4/6/2023 17:05,41.88590199,-87.63245549
12015251,JD192574,3/22/2020 10:10,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,9,16,2020,3/29/2020 15:45,41.79403795,-87.66376273
12015496,JD192881,3/22/2020 19:21,BATTERY,SIMPLE,OTHER (SPECIFY),FALSE,FALSE,14,26,2020,3/29/2020 15:45,41.91017207,-87.70250685
12015521,JD192967,3/22/2020 20:45,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,10,24,2020,3/29/2020 15:45,41.85680321,-87.71027401
12131738,JD327909,8/10/2020 23:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SMALL RETAIL STORE,FALSE,FALSE,19,47,2020,8/17/2020 15:50,41.96162806,-87.66641945
12015297,JD192702,3/22/2020 0:01,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,25,37,2020,3/29/2020 15:45,41.9102157,-87.76057851
12018308,JD195869,3/18/2020 18:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,6,8,2020,3/29/2020 15:43,41.74859122,-87.60147189
12131211,JD327307,8/10/2020 14:15,THEFT,FROM BUILDING,RESIDENCE,FALSE,TRUE,7,6,2020,8/17/2020 15:50,41.76782971,-87.65297597
12130926,JD326843,8/10/2020 1:00,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,18,42,2020,8/17/2020 15:50,41.8951409,-87.62425563
12015461,JD192822,3/22/2020 17:12,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,FALSE,FALSE,11,24,2020,3/29/2020 15:45,41.86611195,-87.72932209
12444195,JE326980,8/5/2021 4:13,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,14,1,2021,8/12/2021 17:02,41.92484733,-87.69342186
12015063,JD192481,3/22/2020 3:49,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,FALSE,FALSE,16,41,2020,3/29/2020 15:45,41.97676298,-87.90098372
12015370,JD192759,3/22/2020 15:55,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,8,13,2020,3/29/2020 15:45,41.76569805,-87.72243887
12015129,JD192505,3/22/2020 5:58,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,3,20,2020,3/29/2020 15:45,41.77488031,-87.61037128
12015376,JD192798,3/22/2020 16:30,THEFT,OVER $500,STREET,FALSE,FALSE,22,21,2020,3/29/2020 15:45,41.73194445,-87.63863795
12131067,JD327044,8/10/2020 5:00,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,18,42,2020,8/17/2020 15:50,41.89516489,-87.62681174
12133382,JD329839,8/10/2020 1:20,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,1,25,2020,8/17/2020 15:50,41.86838546,-87.63922971
12131776,JD327752,8/10/2020 20:30,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,8,17,2020,8/17/2020 15:50,41.77267107,-87.69810406
12015235,JD192565,3/22/2020 10:15,BATTERY,SIMPLE,STREET,FALSE,FALSE,2,4,2020,3/29/2020 15:45,41.83107329,-87.62021144
12342300,JE201812,4/16/2021 22:00,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,14,2,2021,4/23/2021 16:51,41.9098158,-87.66523236
12015368,JD192750,3/22/2020 15:30,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,TRUE,TRUE,22,34,2020,3/29/2020 15:45,41.69884249,-87.65565166
12018117,JD195656,3/22/2020 18:30,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,WAREHOUSE,FALSE,FALSE,12,27,2020,3/29/2020 15:45,41.88468854,-87.68467859
13026880,JG205303,3/30/2023 19:22,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,1,42,2023,4/6/2023 17:05,41.88247092,-87.62784763
12015570,JD193006,3/22/2020 11:50,BATTERY,SIMPLE,APARTMENT,FALSE,TRUE,15,37,2020,3/29/2020 15:45,41.9009256,-87.75821145
12244037,JD457955,12/12/2020 9:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SIDEWALK,FALSE,FALSE,15,29,2020,12/19/2020 15:48,41.86912894,-87.77339538
12131176,JD327097,8/10/2020 8:15,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,14,35,2020,8/17/2020 15:50,41.92938643,-87.70789243
13030367,JG209470,3/30/2023 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,11,28,2023,4/6/2023 17:05,41.88461314,-87.73130721
13029638,JG208114,3/30/2023 9:30,THEFT,OVER $500,STREET,FALSE,FALSE,19,40,2023,4/6/2023 17:05,41.9674258,-87.69131548
12244635,JD458532,12/12/2020 15:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,5,9,2020,12/19/2020 15:48,41.69900749,-87.62210083
12015325,JD192718,3/22/2020 14:31,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,7,6,2020,3/29/2020 15:45,41.7679949,-87.64203215
13028527,JG207312,3/30/2023 11:00,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,25,37,2023,4/6/2023 17:05,41.9044256,-87.72955621
12134736,JD331343,8/10/2020 5:00,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,FALSE,FALSE,18,27,2020,8/17/2020 15:50,41.90980431,-87.65160639
12131842,JD327983,8/10/2020 19:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,25,26,2020,8/17/2020 15:50,41.91910201,-87.71771514
12015581,JD192977,3/22/2020 23:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,15,37,2020,3/29/2020 15:45,41.89224047,-87.74904863
13026387,JG204727,3/30/2023 12:30,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,22,21,2023,4/6/2023 17:05,41.72062244,-87.65768294
13026983,JG205350,3/30/2023 19:48,STALKING,SIMPLE,SIDEWALK,FALSE,FALSE,14,35,2023,4/6/2023 17:05,41.92829862,-87.71376445
12246492,JD460734,11/9/2020 10:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,19,46,2020,12/19/2020 15:45,41.95850436,-87.64810953
12015028,JD192413,3/22/2020 0:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,FALSE,4,8,2020,3/29/2020 15:45,41.75075654,-87.59547383
13026451,JG204902,3/30/2023 13:39,ASSAULT,SIMPLE,STREET,FALSE,FALSE,4,7,2023,4/6/2023 17:05,41.75500561,-87.5585082
13026921,JG205408,3/30/2023 15:30,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,20,48,2023,4/6/2023 17:05,41.9848322,-87.66203947
12243681,JD457428,12/12/2020 17:12,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,FALSE,FALSE,1,3,2020,12/19/2020 15:48,41.84055443,-87.62906055
12246619,JD460893,12/8/2020 9:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,16,45,2020,12/19/2020 15:45,41.97593959,-87.75779447
12444773,JE327596,8/5/2021 19:45,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,10,24,2021,8/12/2021 17:02,41.85997955,-87.72743053
12243768,JD457608,12/12/2020 22:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,25,35,2020,12/19/2020 15:48,41.92209316,-87.72181285
13025894,JG204175,3/30/2023 0:58,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2,3,2023,4/6/2023 17:05,41.80128366,-87.62100762
12130861,JD326741,8/10/2020 1:55,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,STREET,TRUE,FALSE,9,15,2020,8/17/2020 15:50,41.80856468,-87.66917584
12130813,JD326721,8/10/2020 1:11,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,SIDEWALK,FALSE,FALSE,6,17,2020,8/17/2020 15:50,41.74966755,-87.64279317
13025963,JG204168,3/30/2023 0:28,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,18,42,2023,4/6/2023 17:05,41.88916934,-87.63363541
12130970,JD326846,8/10/2020 5:37,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,FALSE,FALSE,7,6,2020,8/17/2020 15:50,41.76770134,-87.65540034
13026681,JG205228,3/30/2023 19:30,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,16,36,2023,4/6/2023 17:05,41.9458639,-87.76791271
12345802,JE206152,4/14/2021 20:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,4,7,2021,4/23/2021 16:49,41.75943284,-87.55820205
13029369,JG208445,3/30/2023 0:10,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,8,14,2023,4/6/2023 17:05,41.79879718,-87.77590412
12342010,JE201470,4/16/2021 18:48,PUBLIC PEACE VIOLATION,BOMB THREAT,HOTEL / MOTEL,FALSE,FALSE,18,42,2021,4/23/2021 16:51,41.88899385,-87.62693483
12132612,JD328387,8/10/2020 18:30,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,24,49,2020,8/17/2020 15:50,42.01619058,-87.68165858
12015693,JD193110,3/22/2020 23:45,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,8,14,2020,3/29/2020 15:45,41.80805312,-87.70910336
12015511,JD192932,3/22/2020 20:16,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,5,9,2020,3/29/2020 15:45,41.69905934,-87.61719349
12131520,JD327677,8/10/2020 20:04,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,FALSE,FALSE,7,16,2020,8/17/2020 15:50,41.77886851,-87.67389658
12016286,JD193316,3/22/2020 2:18,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1,3,2020,3/29/2020 15:45,41.8543004,-87.62282023
12131073,JD326817,8/10/2020 4:31,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,STREET,FALSE,FALSE,1,42,2020,8/17/2020 15:50,41.88573086,-87.62558261
13029385,JG208442,3/30/2023 11:06,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,TRUE,2,4,2023,4/6/2023 17:05,41.81045307,-87.59334758
12016003,JD193412,3/22/2020 13:47,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,WAREHOUSE,FALSE,FALSE,1,25,2020,3/29/2020 15:45,41.87442038,-87.63837499
12017795,JD195303,3/12/2020 17:30,THEFT,OVER $500,STREET,FALSE,FALSE,9,20,2020,3/29/2020 15:43,41.79437732,-87.6409236
12130944,JD326847,8/10/2020 2:30,PUBLIC PEACE VIOLATION,MOB ACTION,STREET,TRUE,FALSE,1,42,2020,8/17/2020 15:50,41.8793921,-87.63326471
12015446,JD192792,3/22/2020 12:20,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,17,33,2020,3/29/2020 15:45,41.95638634,-87.69831232
12345627,JE205983,4/15/2021 13:40,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,FALSE,FALSE,1,42,2021,4/23/2021 16:49,41.88337668,-87.62787438
12345875,JE205970,1/16/2021 16:10,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,6,8,2021,4/23/2021 16:49,41.74489273,-87.60505734
12443965,JE326585,8/5/2021 2:00,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,7,15,2021,8/12/2021 17:02,41.77718121,-87.66542292
12015100,JD192495,3/22/2020 5:15,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,FALSE,FALSE,20,40,2020,3/29/2020 15:45,41.97844042,-87.6892483
12015105,JD192464,3/22/2020 2:39,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,TRUE,FALSE,11,27,2020,3/29/2020 15:45,41.89173891,-87.72176457
12015406,JD192823,3/22/2020 17:18,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,6,8,2020,3/29/2020 15:45,41.75062512,-87.60152941
12015691,JD193107,3/22/2020 20:30,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,8,13,2020,3/29/2020 15:45,41.76329982,-87.71991781
12015136,JD192515,3/22/2020 6:49,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,14,35,2020,3/29/2020 15:45,41.92503272,-87.69864171
12015435,JD192825,3/22/2020 17:24,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,11,28,2020,3/29/2020 15:45,41.87764988,-87.74272258
12015772,JD193186,3/22/2020 3:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,3,6,2020,3/29/2020 15:45,41.76156379,-87.60670152
12243396,JD456930,12/12/2020 9:52,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,7,15,2020,12/19/2020 15:48,41.7860539,-87.67165592
12342028,JE201466,4/16/2021 18:52,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING / GROUNDS,FALSE,TRUE,4,7,2021,4/23/2021 16:51,41.72621915,-87.56729444
12346450,JE206771,12/7/2020 0:00,DECEPTIVE PRACTICE,BOGUS CHECK,CONVENIENCE STORE,FALSE,FALSE,1,4,2020,4/23/2021 16:51,,
